iso2c	edate	party	partyname	parfam	thrs	thrs_l	er.v.c	er.v.c_l	er.in	er.in_l	rile.logit	per607	per608	multic.logit_fd	per608_fd	multic.ratio_fd	af.bipolar_fd	meguid.bipolar_fd	env.logit_fd
"PT"	2011-06-05	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.01407164706714	-1.13275294762928	0.0	"0"	0.0101667990155452	0.0	0.0	-1.75550806392227	-0.67	NaN	-0.667	-0.788	0.918830669469524
"PT"	1985-10-06	35312.0	"PRD Democratic Renewal Party"	30.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	0.847293288948183	0.0	0.0			NaN			
"PT"	1985-10-06	35313.0	"PSD Social Democratic Party"	30.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	1.34114735635096	0.0	0.0	1.09936533838832	0.0	NaN	6.402	6.181	0.535137639066745
"PT"	1987-07-19	35313.0	"PSD Social Democratic Party"	30.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	0.91206922186384	0.0	0.0	0.0	0.0	NaN	0.0	0.735	1.75257969867993
"PT"	1991-10-06	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.2422599875	-1.3416407865	-1.2422599875	0.0	"0"	-0.450860795343473	0.0	0.0	0.0	0.0	NaN	1.097	0.96	-4.05362865348454
"PT"	1995-10-01	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	-0.196772879853715	0.0	0.0	0.0	0.0	NaN	1.129	0.962	1.05929650821274
"PT"	1999-10-10	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	0.0307091568166604	0.0	0.0	0.0	0.0	NaN	0.173	0.373	-1.46911614574972
"PT"	2002-03-17	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.2538266884982	-1.3416407865	0.0	"0"	0.0691770263335651	0.0	0.693	3.7617469429005	0.693	NaN	2.581	3.434	1.10452460905855
"PT"	2005-02-20	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.17361127754984	-1.2538266884982	0.0	"0"	0.116907345499377	0.0	0.936	0.442487063881095	0.243	0.0	0.241	-0.363	-0.906857251899071
"PT"	2009-09-27	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.13275294762928	-1.17361127754984	0.0	"0"	0.289911752311736	0.45	0.0	-6.39956790902866	-0.936	-2.0	4.249	4.719	0.0949906039724684
"PT"	2011-06-05	35313.0	"PSD Social Democratic Party"	30.0	1.3416407865	1.3416407865	-1.01407164706714	-1.13275294762928	0.0	"0"	0.480997432686972	0.111	0.0	0.252187569014487	0.0	0.0	-4.051	-5.401	2.1854286925863
"PT"	1985-10-06	35520.0	"CDS Social Democratic Center Party"	50.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	0.847297860387204	0.0	0.0	0.0	0.0	NaN	-3.572	-2.679	-1.09861228866811
"PT"	1987-07-19	35520.0	"CDS Social Democratic Center Party"	50.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	0.217100500007962	0.0	0.0	0.0	0.0	NaN	0.0	3.03	-3.80657359693058
"PT"	1991-10-06	35520.0	"CDS Social Democratic Center Party"	50.0	1.3416407865	1.2422599875	-1.3416407865	-1.2422599875	0.0	"0"	-0.561300644579719	0.0	0.0	0.0	0.0	NaN	-1.661	-3.694	1.05523137647636
"PT"	1995-10-01	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	-0.0320431953575797	0.0	0.0	0.0	0.0	NaN	7.568	7.037	-0.368960671087875
"PT"	1999-10-10	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	-0.643482848051947	0.0	0.0	0.0	0.0	NaN	-3.555	-1.495	-1.4041162023302
"PT"	2002-03-17	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.2538266884982	-1.3416407865	0.0	"0"	0.673166560558755	0.322	0.766	0.831906556810701	0.766	NaN	7.56	6.404	1.76352260602674
"PT"	2005-02-20	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.17361127754984	-1.2538266884982	0.0	"0"	0.519796648738643	0.425	0.212	-1.47003493568663	-0.554	-0.742468141102595	-3.596	-4.117	0.109545653943977
"PT"	2009-09-27	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.13275294762928	-1.17361127754984	0.0	"0"	0.340463278156575	0.0	0.87	4.64310241987832	0.658	1.33437990580848	4.564	6.005	1.0870113097161
"PT"	2011-06-05	35520.0	"CDS-PP Social Democratic Center-Popular Party"	50.0	1.3416407865	1.3416407865	-1.01407164706714	-1.13275294762928	0.0	"0"	0.713218360995772	0.0	0.0	-4.0049740410024	-0.87	NaN	3.58	1.947	1.41228318443218
"RO"	2012-12-09	93031.0	"USL Social Liberal Union"	30.0	5.0	5.0	9.12635684628318	-1.84040207969049	1.0	"0"	0.717704159582185	0.0	0.0			NaN			
"RO"	2004-11-28	93041.0	"ADA Justice and Truth Alliance"	40.0	5.0	5.0	7.92439438694493	14.4846792597097	1.0	"1"	0.263782262388937	0.32	0.0						
"RO"	2012-12-09	93061.0	"ARD Right Romania Alliance"	60.0	5.0	5.0	9.12635684628318	-1.84040207969049	1.0	"0"	-0.48126774441264	0.0	0.0			NaN			
"RO"	2000-11-26	93221.0	"PD Democratic Party"	30.0	5.0	3.0	14.4846792597097	1.46475480412781	1.0	"1"	-0.168492690523332	0.0	0.0			NaN			
"RO"	2000-11-26	93223.0	"PDSR Social Democratic Pole of Romania"	20.0	5.0	3.0	14.4846792597097	1.46475480412781	1.0	"1"	-0.316790213428811	0.279	0.0	-1.94489820864485	0.0	NaN	-1.09	-1.606	0.70532874388304
"RO"	2000-11-26	93430.0	"PNL National Liberal Party"	40.0	5.0	3.0	14.4846792597097	1.46475480412781	1.0	"1"	-0.402439080289192	0.0	0.0			NaN			
"RO"	2008-11-30	93430.0	"PNL National Liberal Party"	40.0	5.0	5.0	-1.84040207969049	7.92439438694493	0.0	"1"	0.646669753986838	0.0	0.0			NaN			
"RO"	2008-11-30	93530.0	"PDL Democratic Liberal Party"	50.0	5.0	5.0	-1.84040207969049	7.92439438694493	0.0	"1"	0.253157520638206	0.0	0.0			NaN			
"SE"	1982-09-19	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.953349189445697	0.0	0.0	1.13590807341181	0.0	NaN	1.11022302462516E-16	-1.3	-1.83659255293027
"SE"	1985-09-15	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-1.03540951453197	0.0	0.0	0.0	0.0	NaN	0.0	0.0	1.96944157594029
"SE"	1988-09-18	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-1.47458224085217	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-1.50864987639939
"SE"	1991-09-15	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.359384811777145	0.0	0.0	0.0	0.0	NaN	1.538	1.538	0.705507031205171
"SE"	1994-09-18	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.09865609902045	0.0	0.0	0.0	0.0	NaN	-0.567	0.404	2.97119347574566
"SE"	1998-09-21	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-3.62699971603015	-4.0	0.0	"0"	-0.132556769150457	0.0	0.0	0.0	0.0	NaN	0.592	0.012	-0.46875081403485
"SE"	2002-09-15	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-2.56124929570985	-3.62699971603015	0.0	"0"	-0.688130328293641	0.733	0.0	-1.60987381741372	0.0	NaN	2.832	2.441	-3.02312435810115
"SE"	2006-09-17	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	-1.07341264479999	-2.56124929570985	0.0	"0"	-0.878178997467529	0.51	0.25	1.08559441493534	0.25	0.657894736842105	-1.595	-1.345	0.988038252634527
"SE"	2010-09-19	11320.0	"SAP Social Democratic Labour Party"	30.0	4.0	4.0	1.69776431412078	-1.07341264479999	1.0	"0"	-1.01786807352557	0.0	0.0	0.524279402478376	-0.25	NaN	-2.446	-2.341	2.2957207745607
"SE"	1982-09-19	11420.0	"FP People’s Party"	40.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.15766931923338	4.1	0.0	0.65433771243874	0.0	0.0	1.1	1.4	1.40029752882573
"SE"	1985-09-15	11420.0	"FP People’s Party"	40.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.394791766835845	0.0	0.0	2.40568305099761	0.0	NaN	3.8	1.0	-2.19870004791006
"SE"	1988-09-18	11420.0	"FP People’s Party"	40.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.266005793256862	0.0	0.0	0.0	0.0	NaN	2.2	1.7	0.682928605183788
"SE"	1991-09-15	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.186911526610934	0.0	0.0	0.0	0.0	NaN	-3.772	-3.772	0.494322828359629
"SE"	1994-09-18	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.945656561000672	0.0	0.0	0.0	0.0	NaN	3.155	3.155	-0.587818653242919
"SE"	1998-09-21	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	-3.62699971603015	-4.0	0.0	"0"	0.573405387641301	0.0	0.0	0.0	0.0	NaN	1.488	3.869	-0.788569821678004
"SE"	2002-09-15	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	-2.56124929570985	-3.62699971603015	0.0	"0"	0.0375463779098521	0.0	0.0	0.0	0.0	NaN	-1.94	-2.223	0.0528731314887367
"SE"	2006-09-17	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	-1.07341264479999	-2.56124929570985	0.0	"0"	0.437209912879991	0.33	0.0	-1.60803693151847	0.0	NaN	10.099	7.831	0.533916956185666
"SE"	2010-09-19	11420.0	"FP Liberal People’s Party"	40.0	4.0	4.0	1.69776431412078	-1.07341264479999	1.0	"0"	-0.160620278463878	0.655	0.0	-0.956881656238913	0.0	0.0	-5.18	-4.027	-1.2722083865881
"SE"	1982-09-19	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.787403325483537	0.7	0.0	0.0240331994441563	0.0	0.0	0.5	-0.4	1.07512045890243
"SE"	1985-09-15	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.79031380196158	0.0	0.0	1.08518926833597	0.0	NaN	2.9	11.8	-1.0764872554825
"SE"	1988-09-18	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.68324936754198	0.0	0.0	0.0	0.0	NaN	4.6	-1.7	0.00234215376410374
"SE"	1991-09-15	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.48807705542983	0.0	0.0	0.0	0.0	NaN	-0.505000000000001	-1.722	-0.313995352157114
"SE"	1994-09-18	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.58967488732894	0.0	0.0	0.0	0.0	NaN	-4.87	-4.44	1.94610631005687
"SE"	1998-09-21	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-3.62699971603015	-4.0	0.0	"0"	1.74335639105171	0.0	0.0	0.0	0.0	NaN	-0.534000000000001	-2.748	-0.0850142037348097
"SE"	2002-09-15	11620.0	"MSP Moderate Coalition Party"	60.0	4.0	4.0	-2.56124929570985	-3.62699971603015	0.0	"0"	1.37480658713748	0.0	0.0	0.0	0.0	NaN	2.601	4.902	0.200374807764365
"SE"	1982-09-19	11810.0	"CP Centre Party"	80.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.589123304991188	1.5	0.0	0.434000652154438	0.0	0.0	3.2	-0.399999999999999	0.531128565800211
"SE"	1985-09-15	11810.0	"CP Centre Party"	80.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.043403393398778	0.0	0.0	2.41323161308111	0.0	NaN	2.1	0.7	0.398304875393037
"SE"	1988-09-18	11810.0	"CP Centre Party"	80.0	4.0	4.0	-4.0	-4.0	0.0	"0"	-0.256563650404437	0.0	0.0	0.0	0.0	NaN	2.8	2.0	-1.93898455493511
"SE"	1991-09-15	11810.0	"CP Centre Party"	80.0	4.0	4.0	-4.0	-4.0	0.0	"0"	0.293789313032588	0.0	0.0	0.0	0.0	NaN	1.777	1.552	1.34603515271908
"SE"	1994-09-18	11810.0	"CP Centre Party"	80.0	4.0	4.0	-4.0	-4.0	0.0	"0"	1.11744624624309	0.0	0.0	0.0	0.0	NaN	-6.977	-7.146	-1.16845630801266
"SE"	1998-09-21	11810.0	"CP Centre Party"	80.0	4.0	4.0	-3.62699971603015	-4.0	0.0	"0"	0.463404211191354	0.0	0.0	0.0	0.0	NaN	3.306	4.353	-0.263684678426206
"SE"	2002-09-15	11810.0	"CP Centre Party"	80.0	4.0	4.0	-2.56124929570985	-3.62699971603015	0.0	"0"	0.414542202465395	0.38	0.0	-1.09821220864677	0.0	NaN	-0.644	-1.537	1.17175497228813
"SE"	2006-09-17	11810.0	"CP Centre Party"	80.0	4.0	4.0	-1.07341264479999	-2.56124929570985	0.0	"0"	-0.154691710815676	0.0	0.0	1.09821220864677	0.0	NaN	0.848	1.998	0.118616460766017
"SE"	2010-09-19	11810.0	"CP Centre Party"	80.0	4.0	4.0	1.69776431412078	-1.07341264479999	1.0	"0"	-0.120719918149812	0.527	0.0	-2.19720902165967	0.0	NaN	-4.037	-5.947	-1.36747278878046
"SI"	2004-10-03	97322.0	"SD Social Democratic Party"	30.0	4.0	4.0	2.27082533351501	0.384878662833137	1.0	"1"	-0.235488659229108	0.0	1.13	2.70734328462896	1.13	NaN	1.889	1.117	1.29146607636869
"SI"	2008-09-21	97322.0	"SD Social Democratic Party"	30.0	4.0	4.0	1.40316991292294	2.27082533351501	1.0	"1"	-0.604185637852557	0.22	0.0	-4.90935637869698	-1.13	-2.0	-2.01	-1.85	0.658175296517857
"SI"	2011-12-04	97322.0	"SD Social Democratic Party"	30.0	4.0	4.0	-2.05475702650942	1.40316991292294	0.0	"1"	-0.0478497932707807	0.288	0.0	0.257475314852982	0.0	0.0	4.231	4.231	-1.2523017453507
"SI"	2004-10-03	97330.0	"SDS Slovenian Democratic Party"	60.0	4.0	4.0	2.27082533351501	0.384878662833137	1.0	"1"	-0.11143913429583	0.405	0.0						
"SI"	2008-09-21	97330.0	"SDS Slovenian Democratic Party"	60.0	4.0	4.0	1.40316991292294	2.27082533351501	1.0	"1"	-0.364895904825826	0.66	0.0	-0.206008301433594	0.0	0.0	-1.112	-1.904	0.998688907149815
"SI"	2011-12-04	97330.0	"SDS Slovenian Democratic Party"	60.0	4.0	4.0	-2.05475702650942	1.40316991292294	0.0	"1"	0.172916195742006	0.099	0.0	1.43074525233013	0.0	0.0	2.785	2.765	-0.419736650376936
"SI"	2011-12-04	97340.0	"PS Zoran Jankovic's List - Positive Slovenia"	30.0	4.0	4.0	-2.05475702650942	1.40316991292294	0.0	"1"	0.497515716045893	0.36	0.0						
"SI"	2004-10-03	97421.0	"LDS Liberal Democracy of Slovenia"	40.0	4.0	4.0	2.27082533351501	0.384878662833137	1.0	"1"	-0.719471710073738	0.9	0.0	-0.554401569767741	0.0	0.0	-1.276	-2.15	1.8900162069366
"SI"	2008-09-21	97421.0	"LDS Liberal Democracy of Slovenia"	40.0	4.0	4.0	1.40316991292294	2.27082533351501	1.0	"1"	0.25109113669044	0.38	0.05	1.67783061127242	0.05	0.232558139534884	3.98	4.2	-1.6918003995598
"SI"	2011-12-04	97421.0	"LDS Liberal Democracy of Slovenia"	40.0	4.0	4.0	-2.05475702650942	1.40316991292294	0.0	"1"	0.169984204330305	0.113	0.0	0.722875764351331	-0.05	-0.232558139534884	3.425	-0.410999999999999	0.678243000867222
"SI"	2008-09-21	97521.0	"SLS Slovenian People's Party"	50.0	4.0	4.0	1.40316991292294	2.27082533351501	1.0	"1"	-0.00517765256883467	0.27	0.13	0.557168042503117	0.13	0.65	0.829999999999999	2.05	-3.61271733859382
"SI"	2011-12-04	97521.0	"SLS Slovenian People's Party"	50.0	4.0	4.0	-2.05475702650942	1.40316991292294	0.0	"1"	-0.162222717638901	0.244	0.0	-0.561108078986857	-0.13	-0.65	-1.791	-3.521	2.85738223365932
"SK"	1998-09-26	96220.0	"SDL' Party of the Democratic Left"	30.0	5.0	5.0	4.07481477600459	0.402930594013197	1.0	"1"	-0.26741930792399	0.867	0.062						
"SK"	2002-09-20	96220.0	"SDL' Party of the Democratic Left"	30.0	5.0	5.0	-1.34500732327194	4.07481477600459	0.0	"1"	-0.422849062726123	0.0	0.0	2.26795861930764	-0.062	NaN	-1.698	-1.184	-1.28931634215521
"SK"	2002-09-20	96423.0	"Smer Direction-Social Democracy"	30.0	5.0	5.0	-1.34500732327194	4.07481477600459	0.0	"1"	0.360534744717852	0.0	0.0			NaN			
"SK"	2006-06-17	96423.0	"Smer Direction-Social Democracy"	30.0	5.0	5.0	6.73311728037257	-1.34500732327194	1.0	"0"	-0.885187835372912	0.0	0.0	0.0	0.0	NaN	-6.385	-6.261	-2.37232697964043
"SK"	2010-06-12	96423.0	"Smer Direction-Social Democracy"	30.0	5.0	5.0	0.0798909616369192	6.73311728037257	1.0	"1"	-0.572799571850221	0.268	0.0	-1.61022160526664	0.0	NaN	-0.566	-2.077	-0.346709714737284
"SK"	2012-03-10	96423.0	"Smer Direction-Social Democracy"	30.0	5.0	5.0	-0.441171057505778	0.0798909616369192	0.0	"1"	-0.379816615084305	0.256	0.0	0.00103972560612897	0.0	0.0	0.506	4.01	0.559904843654213
"SK"	2002-09-20	96521.0	"KDH Christian Democratic Movement"	50.0	5.0	5.0	-1.34500732327194	4.07481477600459	0.0	"1"	1.19922653366293	0.0	0.0			NaN			
"SK"	2006-06-17	96521.0	"KDH Christian Democratic Movement"	50.0	5.0	5.0	6.73311728037257	-1.34500732327194	1.0	"0"	0.940045544664718	0.0	0.0	0.0	0.0	NaN	0.126999999999999	9.705	1.48763369214976
"SK"	2010-06-12	96521.0	"KDH Christian Democratic Movement"	50.0	5.0	5.0	0.0798909616369192	6.73311728037257	1.0	"1"	0.534058092044867	0.0	0.0	0.0	0.0	NaN	-4.576	-10.741	-1.1091353774817
"SK"	2012-03-10	96521.0	"KDH Christian Democratic Movement"	50.0	5.0	5.0	-0.441171057505778	0.0798909616369192	0.0	"1"	0.288228171776486	0.116	0.465	1.10025007955035	0.465	NaN	-1.119	-1.485	0.52729228833217
"SK"	1998-09-26	96522.0	"SDK Slovak Democratic Coalition"	50.0	5.0	5.0	4.07481477600459	0.402930594013197	1.0	"1"	0.205773566954443	0.0	0.0			NaN			
"SK"	2002-09-20	96523.0	"SDKÚ Slovak Democratic and Christian Union"	50.0	5.0	5.0	-1.34500732327194	4.07481477600459	0.0	"1"	1.2886414687231	0.0	0.0			NaN			
"SK"	2006-06-17	96523.0	"SDKÚ-DS Slovak Democratic and Christian Union - Democartic Party"	50.0	5.0	5.0	6.73311728037257	-1.34500732327194	1.0	"0"	-0.0449114137811464	0.21	0.0	-1.61331040464797	0.0	NaN	-6.411	-8.1	-1.3262551239274
"SK"	2010-06-12	96523.0	"SDKÚ-DS Slovak Democratic and Christian Union - Democartic Party"	50.0	5.0	5.0	0.0798909616369192	6.73311728037257	1.0	"1"	-0.114152753279702	0.737	0.0	-0.784013796028839	0.0	0.0	-1.217	-2.245	-1.34335651315902
"SK"	2012-03-10	96523.0	"SDKÚ-DS Slovak Democratic and Christian Union - Democartic Party"	50.0	5.0	5.0	-0.441171057505778	0.0798909616369192	0.0	"1"	0.203487985677789	0.0	0.0	2.39732420067681	0.0	NaN	3.254	2.812	-0.372956733977791
